Time;Mode;State;Warning 1;Warning 2;Longitude;Latitude;Heading;Speed;LGamma Dose rate (?Sv/h);LGamma BKG dose rate (?Sv/h);LGamma (cps);LGamma Bkg (cps);Neutron (cps);Neutron Bkg (cps);High range;HGamma filtered (cps);HGamma filtered Dose rate (?Sv/h);Ext (cps);Event #;Acq state;Live time (s);Temperature(C);Dose (?Sv);MCA Satured;ID 01;CL 01;ID 02;CL 02;ID 03;CL 03;ID 04;CL 04;ID 05;CL 05;ID 06;CL 06;ID 07;CL 07;ID 08;CL 08;
2017-05-30 14:53:45.228;Source Search;Alarm;ID BKG old;;-43.427782;-22.871086;244.87;.46;0.594;0.065;1692.9;414.2;0;0;False;4;1.23;--;;Slidding;5.119;31.56;0.065;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:45.722;Source Search;Alarm;ID BKG old;;-43.427789;-22.871087;241.56;.22;0.58;0.065;1686.3;414.2;0;0;False;0;0.984;--;;Slidding;5.150;31.56;0.065;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:46.907;Source Search;Alarm;ID BKG old;;-43.427789;-22.871087;241.56;.22;0.578;0.065;1702.7;414.2;0;0;False;2.5;1.084;--;;Slidding;5.839;31.56;0.065;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:47.378;Source Search;Alarm;ID BKG old;;-43.42779;-22.871088;245.57;.36;0.591;0.065;1725.3;414.2;0;0;False;2;1.103;--;;Slidding;5.881;31.56;0.065;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:47.861;Source Search;Alarm;ID BKG old;;-43.42779;-22.871088;245.57;.36;0.592;0.065;1742.7;414.2;0;0;False;0;0.882;--;;Slidding;5.721;31.56;0.065;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:48.356;Source Search;Alarm;ID BKG old;;-43.427791;-22.871089;266.07;.09;0.586;0.065;1759.9;414.2;0;0;False;2;0.941;--;;Slidding;5.613;31.56;0.065;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:48.796;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427791;-22.871089;266.07;.09;0.577;0.065;1787.8;414.2;0;0;False;0;0.753;--;;Slidding;5.548;31.56;0.066;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:49.292;Source Search;Alarm;ID BKG old;;-43.427791;-22.871089;337.56;.05;0.563;0.065;1749.4;414.2;0;0;False;2;0.842;--;;Slidding;5.465;31.56;0.066;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:49.743;Source Search;Alarm;ID BKG old;;-43.427791;-22.871089;337.56;.05;0.55;0.065;1717;414.2;0.9;0;False;4.3;1.184;--;;Slidding;5.425;31.56;0.066;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:50.309;Source Search;Alarm;ID BKG old;;-43.427791;-22.871089;337.56;.05;0.551;0.065;1704.5;414.2;0.7;0;False;1.8;1.155;--;;Slidding;5.571;31.56;0.066;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:50.751;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427791;-22.871089;337.56;.05;0.518;0.065;1646.7;414.2;0.6;0;False;2.3;1.199;--;;Slidding;5.501;31.56;0.066;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:51.256;Source Search;Alarm;ID BKG old;;-43.427792;-22.871089;239.68;.07;0.483;0.065;1576.3;414.2;0.4;0;False;6;1.665;--;;Slidding;5.536;31.56;0.066;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:51.715;Source Search;Alarm;ID BKG old;;-43.427792;-22.871089;239.68;.07;0.492;0.065;1601.5;414.2;0.4;0;False;2.1;1.583;--;;Slidding;4.815;31.63;0.066;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:52.192;Source Search;Alarm;ID BKG old;;-43.427792;-22.871089;291.33;.06;0.474;0.065;1555.4;414.2;0.3;0;False;2.1;1.511;--;;Slidding;4.795;31.63;0.066;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:52.655;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427792;-22.871089;291.33;.06;0.487;0.065;1597.6;414.2;0.2;0;False;0;1.209;--;;Slidding;4.783;31.63;0.066;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:53.140;Source Search;Alarm;ID BKG old;;-43.427792;-22.871089;291.33;.06;0.487;0.065;1557;414.2;0.2;0;False;0;0.967;--;;Slidding;4.774;31.63;0.066;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:53.619;Source Search;Alarm;ID BKG old;;-43.427792;-22.871089;278.02;.13;0.481;0.065;1549.3;414.2;0.1;0;False;2;1.011;--;;Slidding;4.834;31.63;0.066;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:54.058;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427792;-22.871089;210.87;.31;0.494;0.065;1567.1;414.2;0.1;0;False;0;0.809;--;;Slidding;4.780;31.63;0.066;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:54.527;Source Search;Alarm;ID BKG old;;-43.427793;-22.871088;303.36;.19;0.494;0.065;1569.6;414.2;0.1;0;False;4.2;1.138;--;;Slidding;4.798;31.63;0.066;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:54.985;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427792;-22.871087;303.36;.19;0.499;0.065;1558.9;414.2;0.1;0;False;0;0.911;--;;Slidding;4.686;31.63;0.066;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:55.490;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427792;-22.871087;323.45;.16;0.541;0.065;1605.4;414.2;0.1;0;False;4.5;1.257;--;;Slidding;4.702;31.63;0.066;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:55.924;Source Search;Alarm;ID BKG old;;-43.427792;-22.871086;323.45;.16;0.545;0.065;1599.7;414.2;0;0;False;0;1.006;--;;Slidding;4.688;31.63;0.067;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:56.406;Source Search;Alarm;ID BKG old;;-43.427793;-22.871085;258.68;.1;0.571;0.065;1628.2;414.2;0;0;False;0;0.805;--;;Slidding;4.698;31.63;0.067;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:56.968;Source Search;Alarm;ID BKG old;;-43.427793;-22.871085;258.68;.1;0.556;0.065;1612.6;414.2;0.4;0;False;3.6;1.069;--;;Slidding;4.770;31.63;0.067;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:57.422;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427793;-22.871085;258.68;.1;0.557;0.065;1616.2;414.2;0.3;0;False;0;0.855;--;;Slidding;4.777;31.63;0.067;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:57.932;Source Search;Alarm;ID BKG old;;-43.427793;-22.871085;203.48;.18;0.563;0.065;1608.3;414.2;0.3;0;False;0;0.684;--;;Slidding;4.786;31.63;0.067;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:58.387;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427793;-22.871085;203.48;.18;0.552;0.065;1601.5;414.2;0.2;0;False;0;0.547;--;;Slidding;4.752;31.63;0.067;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:58.894;Source Search;Alarm;ID BKG old;;-43.427794;-22.871085;199.01;.17;0.547;0.065;1603.5;414.2;0.2;0;False;2;0.673;--;;Slidding;4.815;31.63;0.067;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:59.341;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427794;-22.871085;172.93;.24;0.531;0.065;1560.3;414.2;0.1;0;False;0;0.539;--;;Slidding;4.783;31.63;0.067;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:00.888;Source Search;Alarm;ID BKG old;;-43.427794;-22.871085;172.93;.24;0.508;0.065;1511.7;414.2;0.2;0;False;2;0.661;--;;Slidding;5.860;31.63;0.067;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:01.373;Source Search;Alarm;ID BKG old;;-43.427794;-22.871086;177.2;.28;0.501;0.065;1491.9;414.2;0.2;0;False;2;0.764;--;;Slidding;5.914;31.63;0.067;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:01.831;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427794;-22.871086;177.2;.28;0.504;0.065;1525.4;414.2;0.1;0;False;0;0.611;--;;Slidding;5.877;31.69;0.067;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:02.295;Source Search;Alarm;ID BKG old;;-43.427794;-22.871086;149.84;.27;0.51;0.065;1549.7;414.2;0.1;0;False;0;0.489;--;;Slidding;5.874;31.69;0.067;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:02.792;Source Search;Alarm;ID BKG old;;-43.427793;-22.871087;229.46;.2;0.506;0.065;1564;414.2;0.1;0;False;2.1;0.635;--;;Slidding;5.804;31.69;0.068;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:03.232;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427793;-22.871087;229.46;.2;0.528;0.065;1637.6;414.2;0.1;0;False;0;0.508;--;;Slidding;5.794;31.69;0.068;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:03.739;Source Search;Alarm;ID BKG old;;-43.427793;-22.871087;229.46;.2;0.508;0.065;1621.7;414.2;0.1;0;False;0;0.407;--;;Slidding;5.797;31.69;0.068;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:04.217;Source Search;Alarm;ID BKG old;;-43.427793;-22.871087;229.46;.2;0.444;0.065;1495.4;414.2;0;0;False;2;0.566;--;;Slidding;5.824;31.69;0.068;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:04.787;Source Search;Alarm;ID BKG old;;-43.427793;-22.871087;229.46;.2;0.404;0.065;1391.3;414.2;0;0;False;0;0.453;--;;Slidding;5.877;31.69;0.068;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:05.273;Source Search;Alarm;ID BKG old;;-43.427791;-22.871088;74.41;.43;0.37;0.065;1319.5;414.2;0;0;False;0;0.362;--;;Slidding;5.931;31.69;0.068;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:05.709;Source Search;Alarm;ID BKG old;Ne BKG low;-43.42779;-22.871088;74.41;.43;0.353;0.065;1252.5;414.2;0;0;False;0;0.29;--;;Slidding;4.836;31.69;0.068;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:06.204;Source Search;Alarm;ID BKG old;;-43.42779;-22.871088;74.41;.43;0.323;0.065;1194.1;414.2;0;0;False;2.1;0.474;--;;Slidding;4.823;31.69;0.068;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:06.655;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427788;-22.871087;6.29;.38;0.311;0.065;1176.4;414.2;0;0;False;0;0.379;--;;Slidding;4.840;31.69;0.068;False;Co-60;9;;;;;;;;;;;;;;;
2017-05-30 14:54:07.137;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427785;-22.871087;119.34;.58;0.303;0.065;1177;414.2;0;0;False;2.1;0.556;--;;Slidding;4.830;31.69;0.068;False;Co-60;9;;;;;;;;;;;;;;;
2017-05-30 14:54:07.617;Source Search;Detection;ID BKG old;Ne BKG low;-43.427783;-22.871088;119.34;.58;0.302;0.069;1174;429.2;0;0;False;0;0.445;--;;Slidding;4.815;31.69;0.068;False;;;;;;;;;;;;;;;;;
2017-05-30 14:54:08.304;Source Search;Detection;ID BKG old;;-43.427783;-22.871088;119.34;.58;0.296;0.074;1163.2;443.4;0;0;False;0;0.356;--;;Slidding;5.060;31.69;0.068;False;;;;;;;;;;;;;;;;;
2017-05-30 14:54:08.919;Source Search;Detection;ID BKG old;;-43.427783;-22.871088;119.34;.58;0.294;0.078;1154.8;457.2;0;0;False;1.6;0.474;--;;Slidding;5.179;31.69;0.068;False;;;;;;;;;;;;;;;;;
2017-05-30 14:54:09.417;Source Search;Detection;ID BKG old;;-43.427776;-22.871091;125.4;.13;0.291;0.082;1131.2;469.6;0;0;False;0;0.379;--;;Slidding;5.190;31.69;0.068;False;;;;;;;;;;;;;;;;;
2017-05-30 14:54:09.823;Source Search;Detection;ID BKG old;Ne BKG low;-43.427776;-22.871091;125.4;.13;0.306;0.087;1147.2;483.9;0;0;False;2.4;0.588;--;;Slidding;5.049;31.69;0.068;False;;;;;;;;;;;;;;;;;
2017-05-30 14:54:10.323;Source Search;Detection;ID BKG old;;-43.42777;-22.871095;143.1;.11;0.315;0.092;1174.4;499;0;0;False;0;0.47;--;;Slidding;5.045;31.69;0.068;False;;;;;;;;;;;;;;;;;
2017-05-30 14:54:10.747;Source Search;Detection;ID BKG old;Ne BKG low;-43.427768;-22.871097;140.14;.11;0.299;0.096;1150.2;510.9;0;0;False;2.3;0.652;--;;Slidding;5.034;31.69;0.068;False;;;;;;;;;;;;;;;;;
2017-05-30 14:54:11.365;Source Search;Detection;ID BKG old;;-43.427766;-22.871099;140.14;.11;0.301;0.1;1181.2;525.7;0;0;False;0;0.522;--;;Slidding;5.157;31.69;0.068;False;;;;;;;;;;;;;;;;;
2017-05-30 14:54:11.771;Source Search;Detection;ID BKG old;Ne BKG low;-43.427766;-22.871099;140.14;.11;0.302;0.104;1190.4;539.5;0;0;False;2.4;0.701;--;;Slidding;5.106;31.69;0.068;False;;;;;;;;;;;;;;;;;
2017-05-30 14:54:12.287;Source Search;Detection;ID BKG old;;-43.427762;-22.871103;153.57;.07;0.331;0.11;1232.9;555.3;0;0;False;0;0.561;--;;Slidding;5.141;31.75;0.068;False;;;;;;;;;;;;;;;;;
2017-05-30 14:54:12.692;Source Search;Detection;ID BKG old;Ne BKG low;-43.427762;-22.871103;153.57;.07;0.341;0.115;1264.7;571;0;0;False;0;0.448;--;;Slidding;5.096;31.75;0.068;False;;;;;;;;;;;;;;;;;
2017-05-30 14:54:13.480;Source Search;Detection;ID BKG old;;-43.427762;-22.871103;153.57;.07;0.374;0.122;1323.1;588.7;0;0;False;0;0.359;--;;Slidding;5.179;31.75;0.069;False;;;;;;;;;;;;;;;;;
2017-05-30 14:54:13.975;Source Search;Alarm;ID BKG old;;-43.42776;-22.871105;140.69;.39;0.378;0.122;1325.6;588.7;0;0;False;0;0.287;--;;Slidding;5.058;31.75;0.069;False;Co-60;9;;;;;;;;;;;;;;;
2017-05-30 14:54:14.496;Source Search;Alarm;ID BKG old;;-43.42776;-22.871105;140.69;.39;0.358;0.122;1255.7;588.7;0;0;False;0;0.23;--;;Slidding;5.078;31.75;0.069;False;Co-60;9;;;;;;;;;;;;;;;
2017-05-30 14:54:14.995;Source Search;Alarm;ID BKG old;;-43.42776;-22.871106;298.33;.05;0.324;0.122;1177.2;588.7;0;0;False;2;0.419;--;;Slidding;5.166;31.75;0.069;False;Co-60;9;;;;;;;;;;;;;;;
2017-05-30 14:54:15.409;Source Search;Alarm;ID BKG old;Ne BKG low;-43.42776;-22.871106;298.33;.05;0.335;0.122;1150.8;588.7;0;0;False;0;0.335;--;;Slidding;5.084;31.75;0.069;False;Co-60;9;;;;;;;;;;;;;;;
2017-05-30 14:54:15.912;Source Search;Alarm;ID BKG old;;-43.427759;-22.871107;320.47;.3;0.344;0.122;1156;588.7;0;0;False;0;0.268;--;;Slidding;5.158;31.75;0.069;False;Co-60;9;;;;;;;;;;;;;;;
2017-05-30 14:54:16.356;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427759;-22.871107;320.47;.3;0.339;0.122;1131.8;588.7;0;0;False;2.3;0.484;--;;Slidding;4.987;31.75;0.069;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:16.832;Source Search;Alarm;ID BKG old;;-43.427759;-22.871107;320.47;.3;0.318;0.122;1091.7;588.7;0;0;False;0;0.387;--;;Slidding;5.060;31.75;0.069;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:17.291;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427758;-22.871107;80.09;.73;0.327;0.122;1105.2;588.7;0;0;False;2.2;0.569;--;;Slidding;5.013;31.75;0.069;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:18.383;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427758;-22.871107;80.09;.73;0.327;0.122;1113.7;588.7;0;0;False;0;0.455;--;;Slidding;5.048;31.75;0.069;False;Co-60;9;;;;;;;;;;;;;;;
2017-05-30 14:54:19.023;Source Search;Alarm;ID BKG old;;-43.427758;-22.871107;80.09;.73;0.334;0.122;1108.7;588.7;0;0;False;0.8;0.461;--;;Slidding;5.485;31.75;0.069;False;Co-60;9;;;;;;;;;;;;;;;
2017-05-30 14:54:19.572;Source Search;Alarm;ID BKG old;;-43.427757;-22.871107;54.27;.26;0.318;0.122;1086.9;588.7;0;0;False;0;0.369;--;;Slidding;5.484;31.75;0.069;False;Co-60;9;;;;;;;;;;;;;;;
2017-05-30 14:54:20.003;Source Search;Alarm;ID BKG old;;-43.427757;-22.871107;54.27;.26;0.319;0.122;1103.4;588.7;0;0;False;1.9;0.52;--;;Slidding;5.487;31.75;0.069;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:20.544;Source Search;Alarm;ID BKG old;;-43.427757;-22.871107;74.29;.03;0.321;0.122;1073.5;588.7;0;0;False;0;0.416;--;;Slidding;5.488;31.75;0.069;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:21.161;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427757;-22.871107;74.29;.03;0.335;0.122;1085;588.7;0;0;False;2.1;0.586;--;;Slidding;5.539;31.75;0.069;False;Co-60;9;;;;;;;;;;;;;;;
2017-05-30 14:54:21.636;Source Search;Alarm;ID BKG old;;-43.427757;-22.871107;74.29;.03;0.324;0.122;1085.9;588.7;0;0;False;0;0.468;--;;Slidding;5.675;31.75;0.069;False;Co-60;9;;;;;;;;;;;;;;;
2017-05-30 14:54:22.099;Source Search;Alarm;ID BKG old;;-43.427757;-22.871107;132.51;.09;0.336;0.122;1099.8;588.7;0;0;False;0;0.375;--;;Slidding;5.738;31.75;0.069;False;Co-60;9;;;;;;;;;;;;;;;
2017-05-30 14:54:22.559;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427757;-22.871107;132.51;.09;0.331;0.122;1088.8;588.7;0;0;False;0;0.3;--;;Slidding;5.709;31.81;0.069;False;Co-60;9;;;;;;;;;;;;;;;
2017-05-30 14:54:23.020;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427758;-22.871108;126.12;.06;0.326;0.122;1090.8;588.7;0;0;False;0;0.24;--;;Slidding;5.716;31.81;0.069;False;Co-60;9;;;;;;;;;;;;;;;
2017-05-30 14:54:23.492;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427759;-22.871109;147.41;.05;0.328;0.122;1091.2;588.7;0.4;0;False;0;0.192;--;;Slidding;5.737;31.81;0.069;False;Co-60;9;;;;;;;;;;;;;;;
2017-05-30 14:54:25.537;Source Search;Alarm;ID BKG old;;-43.427759;-22.871109;147.41;.05;0.328;0.122;1065.8;588.7;0.3;0;False;0;0.153;--;;Slidding;5.296;31.81;0.070;False;Co-60;9;;;;;;;;;;;;;;;
2017-05-30 14:54:26.445;Source Search;Alarm;ID BKG old;;-43.427759;-22.871109;147.41;.05;0.323;0.122;1062;588.7;0.3;0;False;0.5;0.18;--;;Slidding;6.868;31.81;0.070;False;Co-60;9;;;;;;;;;;;;;;;
2017-05-30 14:54:26.845;Source Search;Alarm;ID BKG old;;-43.427759;-22.871109;147.41;.05;0.312;0.122;1039.2;588.7;0.2;0;False;0;0.144;--;;Slidding;6.846;31.81;0.070;False;Co-60;9;;;;;;;;;;;;;;;
2017-05-30 14:54:27.587;Source Search;Alarm;ID BKG old;;-43.427763;-22.871111;38.91;.17;0.319;0.122;1051.3;588.7;0.2;0;False;0;0.115;--;;Slidding;6.973;31.81;0.070;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:28.492;Source Search;Alarm;ID BKG old;;-43.427763;-22.871111;38.91;.17;0.322;0.122;1058.1;588.7;0.1;0;False;1;0.208;--;;Slidding;7.524;31.81;0.070;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:28.998;Source Search;Alarm;ID BKG old;;-43.427763;-22.871111;39.67;.27;0.332;0.122;1083.8;588.7;0.1;0;False;0;0.166;--;;Slidding;7.388;31.81;0.070;False;Co-60;9;;;;;;;;;;;;;;;
2017-05-30 14:54:30.304;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427763;-22.871111;39.67;.27;0.335;0.122;1069.4;588.7;0.6;0;False;0;0.133;--;;Slidding;7.282;31.81;0.070;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:30.723;Source Search;Alarm;ID BKG old;;-43.427763;-22.871111;39.67;.27;0.337;0.122;1089.8;588.7;0.5;0;False;0.8;0.195;--;;Slidding;8.146;31.81;0.070;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:32.320;Source Search;Alarm;ID BKG old;;-43.427763;-22.871111;39.67;.27;0.325;0.122;1094.8;588.7;0.4;0;False;0;0.156;--;;Slidding;8.446;31.81;0.070;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:33.213;Source Search;Alarm;ID BKG old;;-43.427763;-22.871111;39.67;.27;0.327;0.122;1098.2;588.7;0.3;0;False;0;0.125;--;;Slidding;9.211;31.81;0.070;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:34.624;Source Search;Alarm;ID BKG old;;-43.427763;-22.871111;39.67;.27;0.321;0.122;1080.8;588.7;0.2;0;False;0.5;0.162;--;;Slidding;10.332;31.81;0.070;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:35.123;Source Search;Alarm;ID BKG old;;-43.427763;-22.87111;36.79;.09;0.321;0.122;1077;588.7;0.2;0;False;0;0.13;--;;Slidding;8.760;31.81;0.071;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:35.673;Source Search;Alarm;ID BKG old;;-43.427763;-22.87111;36.79;.09;0.339;0.122;1085.6;588.7;0.2;0;False;1.9;0.322;--;;Slidding;8.799;31.81;0.071;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:36.864;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427763;-22.87111;36.79;.09;0.336;0.122;1050.3;588.7;0.1;0;False;0;0.258;--;;Slidding;8.578;31.81;0.071;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:37.282;Source Search;Alarm;ID BKG old;;-43.427763;-22.87111;36.79;.09;0.326;0.122;1052.9;588.7;0.1;0;False;0.8;0.303;--;;Slidding;8.771;31.81;0.071;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:38.452;Source Search;Alarm;ID BKG old;;-43.427764;-22.871109;210.32;.1;0.319;0.122;1036.6;588.7;0.1;0;False;2.6;0.543;--;;Slidding;9.053;31.81;0.071;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:38.945;Source Search;Alarm;ID BKG old;;-43.427764;-22.871107;56.35;.05;0.324;0.122;1058.6;588.7;0.1;0;False;0;0.435;--;;Slidding;9.533;31.81;0.071;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:40.541;Source Search;Alarm;ID BKG old;;-43.427764;-22.871107;56.35;.05;0.325;0.122;1060.1;588.7;0.1;0;False;0;0.348;--;;Slidding;9.813;31.81;0.071;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:43.153;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427764;-22.871107;80.78;.04;0.323;0.122;1078.7;588.7;0;0;False;0;0.278;--;;Slidding;9.553;31.81;0.071;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:43.604;Source Search;Alarm;ID BKG old;;-43.427764;-22.871107;80.78;.04;0.33;0.122;1092.4;588.7;0.1;0;False;1.6;0.408;--;;Slidding;10.838;31.94;0.071;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:44.423;Source Search;Alarm;ID BKG old;;-43.427764;-22.871107;80.78;.04;0.441;0.122;1383.7;588.7;0.1;0;False;2.5;0.619;--;;Slidding;9.747;31.94;0.071;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:44.940;Source Search;Alarm;ID BKG old;;-43.427764;-22.871107;80.78;.04;1.23;0.122;3097.7;588.7;0.1;0;False;1.9;0.719;--;;Slidding;9.772;31.94;0.071;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:45.422;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427765;-22.871106;49.37;.06;4.173;0.122;8684.9;588.7;0.1;0;True;16;5.056;--;;Slidding;9.732;31.94;0.072;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:45.890;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427765;-22.871106;49.37;.06;7.075;0.122;14259.8;588.7;0;0;True;20.1;6.413;--;;Slidding;9.769;31.94;0.073;False;Co-60;10;677 keV;7;;;;;;;;;;;;;
2017-05-30 14:54:46.378;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427765;-22.871106;49.37;.06;8.173;0.122;16596.1;588.7;0;0;True;22.5;7.783;--;;Slidding;9.046;31.94;0.073;False;Co-60;10;671 keV;7;;;;;;;;;;;;;
2017-05-30 14:54:46.861;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427765;-22.871106;132.64;.01;6.752;0.122;14045.1;588.7;0;0;True;2;6.463;--;;Slidding;8.759;31.94;0.074;False;Co-60;10;671 keV;7;;;;;;;;;;;;;
2017-05-30 14:54:47.318;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427765;-22.871106;132.64;.01;4.951;0.122;10494.2;588.7;0;0;True;0;5.171;--;;Slidding;8.321;31.94;0.075;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:54:47.772;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427765;-22.871105;260.23;.35;3.583;0.122;7741.8;588.7;0;0;False;0;4.137;--;;Slidding;7.200;31.94;0.076;False;Co-60;10;671 keV;7;;;;;;;;;;;;;
2017-05-30 14:54:48.242;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427768;-22.871105;288.76;.96;2.618;0.122;5748.9;588.7;0;0;False;2.2;3.567;--;;Slidding;7.156;31.94;0.076;False;Co-60;10;671 keV;7;;;;;;;;;;;;;
2017-05-30 14:54:48.697;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427769;-22.871105;288.76;.96;1.96;0.122;4440.2;588.7;0;0;False;0;2.853;--;;Slidding;5.083;31.94;0.076;False;Co-60;10;671 keV;7;;;;;;;;;;;;;
2017-05-30 14:54:49.491;Source Search;Alarm;ID BKG old;;-43.427769;-22.871105;288.76;.96;1.496;0.122;3519.7;588.7;0;0;False;3.8;2.724;--;;Slidding;5.077;31.94;0.076;False;Co-60;10;671 keV;7;;;;;;;;;;;;;
2017-05-30 14:54:49.985;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427774;-22.871109;97.27;.14;1.175;0.122;2868.8;588.7;0;0;False;0;2.18;--;;Slidding;5.052;31.94;0.076;False;Co-60;10;671 keV;7;;;;;;;;;;;;;
